,ControllerSupport,PlatformMac,PlatformWindows,PlatformLinux
12415,False,True,True,False
12416,False,False,True,False
12417,False,False,True,False
12418,False,False,True,False
12419,False,False,True,False
12420,False,False,True,False
12421,False,False,True,False
12422,True,False,True,False
12423,False,True,True,False
12424,False,True,True,False
12425,True,False,True,False
12426,False,False,True,False
12427,False,True,True,True
12428,False,False,True,False
12429,True,True,True,True
12430,False,True,True,True
12431,False,False,True,False
12432,False,True,True,False
12433,False,False,True,False
12434,False,False,True,False
12435,False,False,True,False
12436,False,True,True,True
12437,False,True,True,False
12438,False,False,True,False
12439,False,False,True,False
12440,False,False,True,False
12441,False,False,True,False
12442,False,True,True,False
12443,False,False,True,False
12444,False,False,True,False
12445,False,False,True,False
12446,False,False,True,False
12447,False,False,True,False
12448,False,False,True,False
12449,False,False,True,False
12450,False,False,True,False
12451,False,True,True,True
12452,False,False,True,False
12453,True,False,True,False
12454,False,False,True,False
12455,False,False,True,False
12456,False,False,True,False
12457,True,False,True,False
12458,False,False,True,False
12459,False,False,True,False
12460,False,False,True,False
12461,False,False,True,False
12462,False,False,True,False
12463,False,False,True,False
12464,False,False,True,False
12465,False,False,True,False
12466,False,False,True,False
12467,False,False,True,False
12468,False,False,True,False
12469,False,False,True,False
12470,False,False,True,False
12471,False,False,True,False
12472,False,False,True,False
12473,False,False,True,False
12474,False,False,True,False
12475,False,False,True,False
12476,False,False,True,False
12477,False,False,True,False
12478,False,False,True,False
12479,False,True,True,True
12480,False,False,True,False
12481,False,False,True,False
12482,False,False,True,False
12483,False,False,True,False
12484,False,True,True,True
12485,False,False,True,False
12486,False,False,True,False
12487,False,False,True,False
12488,False,False,True,False
12489,False,False,True,False
12490,False,False,True,False
12491,False,False,True,False
12492,False,False,True,False
12493,True,False,True,False
12494,False,True,True,False
12495,False,False,True,False
12496,False,False,True,False
12497,False,False,True,False
12498,True,False,True,True
12499,False,False,True,False
12500,True,True,True,True
12501,True,False,True,False
12502,False,False,True,False
12503,False,False,True,False
12504,False,False,True,False
12505,True,False,True,False
12506,False,False,True,False
12507,False,True,True,False
12508,False,False,True,False
12509,True,True,True,True
12510,False,False,True,False
12511,False,False,True,False
12512,False,False,True,False
12513,False,False,True,False
12514,False,False,True,False
12515,False,False,True,False
12516,True,True,True,False
12517,False,True,True,False
12518,False,True,True,True
12519,True,False,True,False
12520,True,True,True,False
12521,True,True,True,True
12522,True,True,True,True
12523,False,False,True,False
12524,True,False,True,False
12525,True,False,True,False
12526,True,True,True,True
12527,True,True,True,True
12528,True,False,True,False
12529,True,False,True,False
12530,False,False,True,False
12531,False,True,True,False
12532,False,False,True,False
12533,False,True,True,False
12534,True,False,True,False
12535,True,True,True,True
12536,True,True,True,False
12537,True,False,True,False
12538,True,False,True,False
12539,False,True,True,True
12540,True,False,True,False
12541,False,False,True,False
12542,True,False,True,False
12543,False,False,True,False
12544,False,False,True,False
12545,False,False,True,False
12546,True,False,True,False
12547,False,False,True,False
12548,False,False,True,False
12549,False,False,True,False
12550,False,False,True,False
12551,False,False,True,False
12552,False,False,True,False
12553,False,False,True,False
12554,False,False,True,False
12555,False,False,True,False
12556,False,True,True,False
12557,False,True,True,True
12558,True,False,True,False
12559,False,False,True,False
12560,True,False,True,False
12561,False,False,True,False
12562,False,False,True,False
12563,True,False,True,False
12564,True,True,True,True
12565,True,False,True,False
12566,False,True,True,False
12567,True,False,True,False
12568,False,False,True,False
12569,True,False,True,False
12570,False,False,True,False
12571,False,True,True,False
12572,False,True,True,False
12573,True,True,True,False
12574,True,False,True,False
12575,True,True,True,True
12576,False,False,True,False
12577,False,False,True,False
12578,False,False,True,False
12579,False,False,True,False
12580,True,False,True,False
12581,False,False,True,False
12582,False,False,True,False
12583,False,False,True,False
12584,False,True,True,True
12585,False,False,True,False
12586,True,False,True,False
12587,True,False,True,False
12588,False,False,True,False
12589,False,False,True,False
12590,True,False,True,False
12591,False,False,True,False
12592,False,False,True,False
12593,False,False,True,False
12594,False,True,True,False
12595,False,True,True,False
12596,True,False,True,False
12597,False,False,True,False
12598,False,False,True,False
12599,False,False,True,False
12600,False,True,True,False
12601,False,False,True,False
12602,False,False,True,False
12603,True,True,True,False
12604,False,False,True,False
12605,False,False,True,False
12606,False,False,True,False
12607,False,False,True,False
12608,False,True,True,False
12609,False,False,True,False
12610,True,False,True,True
12611,False,False,True,False
12612,False,False,True,False
12613,False,True,True,False
12614,False,False,True,False
12615,False,True,True,True
12616,False,False,True,False
12617,True,False,True,False
12618,False,False,True,False
12619,False,False,True,False
12620,False,True,True,True
12621,False,False,True,False
12622,False,False,True,False
12623,False,False,True,False
12624,False,True,True,False
12625,False,False,True,False
12626,False,False,True,False
12627,True,False,True,False
12628,True,False,True,False
12629,True,False,True,False
12630,False,False,True,False
12631,False,True,True,True
12632,True,True,True,True
12633,False,False,True,False
12634,True,True,True,True
12635,True,False,True,True
12636,False,False,True,False
12637,False,False,True,False
12638,False,True,True,True
12639,True,True,True,False
12640,True,False,True,False
12641,False,False,True,False
12642,False,False,True,False
12643,True,False,True,False
12644,True,True,True,False
12645,False,False,True,False
12646,True,False,True,False
12647,False,False,True,False
12648,False,False,True,False
12649,False,False,True,False
12650,False,False,True,False
12651,False,False,True,False
12652,False,False,True,False
12653,True,False,True,False
12654,False,True,True,False
12655,True,True,True,True
12656,False,True,True,True
12657,False,True,True,True
12658,True,True,True,False
12659,False,True,True,False
12660,False,True,True,False
12661,False,False,True,False
12662,False,False,True,False
12663,True,False,True,False
12664,False,True,True,False
12665,False,False,True,False
12666,False,True,True,False
12667,False,False,True,False
12668,False,False,True,False
12669,False,False,True,False
12670,False,False,True,False
12671,False,False,True,False
12672,False,False,True,False
12673,False,True,True,True
12674,False,True,True,False
12675,False,False,True,False
12676,False,False,True,False
12677,True,False,True,False
12678,False,False,True,False
12679,False,True,True,True
12680,False,False,True,False
12681,False,False,True,False
12682,True,False,True,False
12683,True,False,True,False
12684,False,False,True,False
12685,True,True,True,False
12686,False,False,True,False
12687,False,False,True,False
12688,False,False,True,False
12689,False,False,True,False
12690,False,True,True,False
12691,False,True,True,False
12692,True,False,True,False
12693,False,False,True,False
12694,False,False,True,False
12695,False,False,True,False
12696,False,False,True,False
12697,True,False,True,False
12698,True,True,True,True
12699,False,True,True,True
12700,False,False,True,False
12701,False,True,True,False
12702,False,False,True,False
12703,True,False,True,False
12704,True,True,True,True
12705,False,False,True,False
12706,False,False,True,False
12707,True,False,True,False
12708,False,False,True,False
12709,True,False,True,False
12710,False,False,True,False
12711,False,False,True,False
12712,True,False,True,False
12713,True,True,True,True
12714,True,True,True,True
12715,False,False,True,False
12716,True,False,True,False
12717,False,False,True,False
12718,False,False,True,False
12719,False,False,True,False
12720,False,False,True,False
12721,False,False,True,False
12722,False,False,True,False
12723,True,False,True,False
12724,False,False,True,False
12725,True,True,True,False
12726,False,True,True,False
12727,True,False,True,False
12728,False,False,True,True
12729,False,True,True,True
12730,False,False,True,False
12731,False,True,True,False
12732,True,False,True,False
12733,False,False,True,False
12734,False,False,True,False
12735,False,False,True,False
12736,False,False,True,False
12737,False,False,True,False
12738,True,False,True,False
